"search-number","evaluation","evals-requested-so-far","number*","%-similar-wanted*","number-of-ethnicities*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","315","500","1340","97","2","""948381063""","46.80187207488299","90.74626865671642","71.64626294274808","17.502106936930666","46.80187207488299"
"1","316","500","1340","97","2","""-1348827255""","45.77114427860697","90.22388059701493","72.64737289129445","17.915380586316598","45.77114427860697"
"1","317","500","1340","97","2","""52902621""","44.27350427350427","90","70.95916113083901","17.418667158628825","44.27350427350427"
"1","318","500","1340","97","2","""1040876791""","46.44628099173554","90.44776119402985","71.65675250887612","17.28415090972586","46.44628099173554"
"1","319","500","1340","97","2","""145076481""","43.154246100519934","90","66.81213859493859","18.15390814234669","43.154246100519934"
"1","320","500","1340","97","2","""-2019135653""","41.34165366614664","90.22388059701493","70.85696016961492","18.88528970379282","41.34165366614664"
"1","321","500","1480","37","3","""-1854316012""","34.100246507806084","58.513513513513516","46.306880010659796","17.262786650653524","34.100246507806084"
"1","322","500","1480","37","3","""-1442023688""","37.205523964256706","57.432432432432435","47.31897819834457","14.30258414028666","37.205523964256706"
"1","323","500","1480","37","3","""1185888998""","35.714285714285715","58.78378378378378","47.24903474903475","16.31259852351205","35.714285714285715"
"1","324","500","1480","37","3","""1117277090""","37.59153783563873","56.82432432432433","47.207931079981535","13.599633747262594","37.59153783563873"
"1","325","500","1480","37","3","""-179359248""","33.63338788870704","55.54054054054054","44.58696421462379","15.490696196600325","33.63338788870704"
"1","326","500","1480","37","3","""-966306854""","38.36171938361719","58.445945945945944","48.40383266478157","14.201692797109642","38.36171938361719"
"1","327","500","1480","37","3","""-1340958238""","38.63636363636363","62.16216216216216","50.399262899262894","16.635251670420622","38.63636363636363"
"1","328","500","1480","37","3","""-1995609697""","37.36536868268434","57.7027027027027","47.53403569269352","14.380666796810852","37.36536868268434"
"1","329","500","1480","37","3","""-811960105""","38.242473555736375","58.581081081081074","48.411777318408724","14.381567301062983","38.242473555736375"
"1","330","500","1480","37","3","""-1391622329""","38.51239669421488","59.189189189189186","48.85079294170203","14.620700186383445","38.51239669421488"
"1","331","500","1960","4","5","""-1786679558""","28.01020408163265","28.01020408163265","28.01020408163265","0","28.01020408163265"
"1","332","500","1960","4","5","""657376118""","25.357142857142854","25.357142857142854","25.357142857142854","0","25.357142857142854"
"1","333","500","1960","4","5","""1295574818""","26.27551020408163","26.27551020408163","26.27551020408163","0","26.27551020408163"
